,name,Incremento HP,Total HP,Incremento Magic Power,Total Magic Power,Incremento Attack Damage,Incremento Attack Speed,Incremento Attack Resistance,Total Attack Damage,Incremento Magic Resistance,Total Attack Speed,Total Attack Resistance,Total Magic Resistance,ms,rng,ID,Dificultad,AD,Defensa,AP,Pasiva,Posicion,Play Rate,TOP Play Rate,Jungle Play Rate,MID Play Rate,ADC Play Rate,Support Play Rate,portada,fondo,pasiva,Q,W,E,R
96,Ryze,1666.0,2236.48,850.0,1150.0,51.0,35.904,51.0,106.04,8.5,36.529,72.55199999999999,42.5,340.0,550.0,13,7,2,2,10,Arcane Mastery,MID,3.2099534909813987,0.7852466074253335,0.0002573397808957,2.4238319283010195,0.0006176154741498,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/ryze.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ryze_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Ryze_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RyzeQWrapper.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RyzeW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RyzeE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RyzeR.png
97,Sejuani,1615.0,2175.0,680.0,1080.0,68.0,59.5,72.25,134.0,21.25,60.125,106.25,53.35,340.0,150.0,113,4,5,7,6,Fury of the North,Jungle,2.373908010807241,0.177744586664704,2.18929245199262,0.0061504207634087,0.0,0.0007205513865081,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/sejuani.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sejuani_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Sejuani_passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SejuaniQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SejuaniW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SejuaniE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SejuaniR.png
98,Senna,1445.0,1965.0,765.0,1115.0,0.0,68.0,59.5,50.0,8.5,68.2,87.5,38.5,330.0,600.0,235,7,7,2,6,Absolution,Support,14.034616832646538,0.0275610905339362,0.0,0.0015440386853745,1.57821340827754,12.427298295149686,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/senna.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Senna_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Senna_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SennaQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SennaW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SennaE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SennaR.png
99,Shaco,1513.0,2100.0,680.0,977.2,51.0,51.0,59.5,114.0,21.25,51.694,89.5,53.35,350.0,125.0,35,9,8,4,6,Backstab,Jungle,9.926496038382744,0.1311403523444812,8.241589556945819,0.0086723506161872,0.000360275693254,1.5447335027830011,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/shaco.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shaco_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Jester_CarefulStrikes.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Deceive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/JackInTheBox.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TwoShivPoison.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/HallucinateFull.png
100,Shen,1445.0,1985.0,0.0,400.0,51.0,51.0,51.0,111.0,21.25,51.651,85.0,53.35,340.0,125.0,98,4,3,9,3,Ki Barrier,TOP,6.401121177957407,5.764179486262302,0.0908409426562046,0.0907380067438463,0.0003088077370749,0.455053934557979,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/shen.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shen_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Shen_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ShenQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ShenW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ShenE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ShenR.png
101,Shyvana,1615.0,2210.0,0.0,100.0,57.8,42.5,56.95,123.8,21.25,43.158,94.95,53.35,350.0,125.0,102,4,8,6,3,Fury of the Dragonborn,Jungle,1.4080860791273506,0.2104524728165556,1.18942446730022,0.0082091390105748,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/shyvana.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shyvana_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/ShyvanaReinforcedScales.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ShyvanaDoubleAttack.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ShyvanaImmolationAura.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ShyvanaFireball.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ShyvanaTransformCast.png
102,Singed,1445.0,2055.0,765.0,1095.0,57.375,32.3,59.5,120.375,21.25,32.913,96.5,53.35,345.0,125.0,27,5,4,8,7,Noxious Slipstream,TOP,1.9267029395665831,1.8265205628638623,0.0107568028414429,0.0742682607665174,0.0097531776959494,0.005404135398811,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/singed.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Singed_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Singed_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PoisonTrail.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MegaAdhesive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Fling.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/InsanityPotion.png
103,Sion,1241.0,1786.0,714.0,1044.0,68.0,22.1,51.0,136.0,21.25,22.779,83.0,53.35,345.0,175.0,14,5,5,9,3,Glory in Death,TOP,3.145772949625995,2.602528672155038,0.1996699359970231,0.1420000910982824,0.1107075737413575,0.0908666766342941,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/sion.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sion_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Sion_Passive1.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SionQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SionW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SionE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SionR.png
104,Sivir,1496.0,2028.0,850.0,1134.0,51.0,27.200000000000003,55.25,112.0,8.5,27.825000000000003,81.25,38.5,335.0,500.0,15,4,9,3,1,Fleet of Foot,ADC,3.787475427267672,0.0,0.0,0.0206901183840194,3.766785308883653,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/sivir.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sivir_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Sivir_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SivirQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SivirW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SivirE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SivirR.png
105,Skarner,1530.0,2131.28,680.0,1000.0,76.5,35.7,64.6,141.5,21.25,36.325,102.6,53.35,335.0,125.0,72,5,7,6,5,Crystal Spires,Jungle,0.8796388390578997,0.1122516124267321,0.7673872266311675,0.0,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/skarner.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Skarner_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Skarner_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SkarnerVirulentSlash.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SkarnerExoskeleton.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SkarnerFracture.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SkarnerImpale.png
106,Sona,1309.0,1791.36,765.0,1105.6,51.0,39.1,56.1,100.0,8.5,39.74399999999999,84.1,38.5,325.0,550.0,37,4,5,2,8,Power Chord,Support,2.180028219880373,0.0,0.0,0.001029359123583,0.0016469745977328,2.177351886159057,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/sona.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sona_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Sona_Passive_Charged.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SonaQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SonaW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SonaE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SonaR.png
107,Soraka,1326.0,1855.04,1020.0,1370.8,51.0,36.38,64.6,101.04,8.5,37.005,96.6,38.5,325.0,550.0,16,3,2,5,7,Salvation,Support,4.958448632277665,0.0556625946077537,0.0,0.0131243288256839,0.0228260385654542,4.866835670278773,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/soraka.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Soraka_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Soraka_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SorakaQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SorakaW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SorakaE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SorakaR.png
108,Swain,1445.0,1970.0,484.5,952.5,45.900000000000006,35.87,68.0,103.9,8.5,36.495,90.72,38.5,335.0,525.0,50,8,2,6,9,Ravenous Flock,Support,4.1324136695803535,0.1506981756925592,0.0,0.4293714244245818,0.8455413180892108,2.7068027513740014,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/swain.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Swain_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Swain_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SwainQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SwainW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SwainE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SwainR.png
109,Sylas,1615.0,2200.0,850.0,1130.0,51.0,59.5,51.0,112.0,21.25,60.145,83.0,60.25,340.0,175.0,517,5,3,4,8,Petricite Burst,MID,19.606872310316778,4.771233941675997,0.2722140202315389,14.463525045465506,0.0008234872988664,0.099075815644869,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/sylas.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sylas_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/SylasP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SylasQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SylasW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SylasE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SylasR.png
110,Syndra,1530.0,2053.0,680.0,1160.0,49.3,34.0,57.8,103.172,8.5,34.625,82.512,38.5,330.0,550.0,134,8,2,3,9,Transcendent,MID,1.9424006662012243,0.0006948174084185,0.0,1.76650892595897,0.100594120352154,0.0746028024816819,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/syndra.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Syndra_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/SyndraPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SyndraQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SyndraW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SyndraE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SyndraR.png
111,Tahm Kench,1700.0,2300.0,680.0,1005.0,54.400000000000006,42.5,59.5,110.4,21.25,43.158,106.5,53.35,335.0,175.0,223,5,3,9,6,An Acquired Taste,TOP,1.3583680334582888,0.5568575518803431,0.0009264232112247,0.0,0.4540760433905751,0.3465080149761459,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/tahmkench.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/TahmKench_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/TahmKenchP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TahmKenchQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TahmKenchW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TahmKenchE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TahmKenchRWrapper.png
112,Taliyah,1530.0,2062.0,510.0,935.0,56.1,23.12,59.5,114.1,8.5,23.745,79.5,38.5,335.0,525.0,163,5,1,7,8,Rock Surfing,Jungle,1.2882944111203725,0.0,0.9822659436791302,0.1443161491263443,0.0075657895583354,0.1541465287565624,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/taliyah.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Taliyah_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Taliyah_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TaliyahQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TaliyahWVC.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TaliyahE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TaliyahR.png
113,Talon,1615.0,2203.0,629.0,1006.2,52.7,49.3,59.5,120.7,21.25,49.925,89.5,60.25,335.0,125.0,91,7,9,3,1,Blade's End,MID,4.6231863657266645,0.1213871746485317,0.0945981034572827,4.40720108762085,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/talon.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Talon_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/TalonP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TalonQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TalonW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TalonE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TalonR.png
114,Taric,1530.0,2105.0,1020.0,1320.0,59.5,34.0,57.8,114.5,21.25,34.625,97.8,53.35,340.0,150.0,44,3,4,8,5,Bravado,Support,1.2588804741639863,0.0729043599277698,0.0209474581649151,0.0338659151658825,0.0,1.131162740905419,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/taric.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Taric_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Taric_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TaricQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TaricW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TaricE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TaricR.png
115,Teemo,1530.0,2058.0,340.0,674.0,51.0,57.46,63.75,105.0,8.5,58.15,88.05,38.5,330.0,500.0,17,6,5,3,7,Guerrilla Warfare,TOP,2.7699796675839115,2.429776477239712,0.0313182513350144,0.1550214840116081,0.004065968538153,0.1497974864594241,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/teemo.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Teemo_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Teemo_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/BlindingDart.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MoveQuick.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ToxicShot.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TeemoRCast.png
116,Thresh,1581.0,2141.52,748.0,1021.92,37.400000000000006,59.5,0.0,93.4,8.5,60.125,28.0,38.5,335.0,450.0,412,7,5,6,6,Damnation,Support,16.988208433899572,0.0006176154741498,0.0,0.0,0.0003860096713436,16.98720480875408,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/thresh.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Thresh_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Thresh_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ThreshQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ThreshW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ThreshE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ThreshRPenta.png
117,Tristana,1496.0,2055.0,544.0,794.0,56.1,25.5,51.0,117.1,8.5,26.156,77.0,38.5,325.0,525.0,18,4,9,3,5,Draw a Bead,ADC,13.032149716167089,0.1127405580104341,0.0004632116056123,0.8271157897770742,12.091830156773968,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/tristana.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Tristana_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Tristana_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TristanaQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TristanaW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TristanaE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TristanaR.png
118,Trundle,1632.0,2248.28,765.0,1046.6,51.0,49.3,45.900000000000006,119.0,21.25,49.97,82.9,53.35,350.0,175.0,48,5,7,6,2,King's Tribute,Jungle,2.7764903640405745,1.089550898334574,1.5353406007803057,0.0011065610578517,0.000360275693254,0.1501320281745885,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/trundle.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Trundle_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Trundle_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TrundleTrollSmash.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/trundledesecrate.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TrundleCircle.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TrundlePain.png
119,Tryndamere,1666.0,2291.64,0.0,100.0,62.900000000000006,49.3,52.7,131.9,21.25,49.97,85.7,53.35,345.0,125.0,23,5,10,5,2,Battle Fury,TOP,3.994222207239329,3.23602201078614,0.1002081106808104,0.6565509829993621,0.0014411027730162,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/tryndamere.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Tryndamere_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Tryndamere_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TryndamereQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TryndamereW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TryndamereE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UndyingRage.png
120,Twisted Fate,1598.0,2132.0,323.0,656.0,56.1,54.74,53.55,106.054,8.5,55.391000000000005,74.092,38.5,335.0,525.0,4,9,6,2,6,Loaded Dice,MID,4.172713079268631,0.0103965271481888,0.0006176154741498,4.151328143476192,0.0100619854330243,0.0003088077370749,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/twistedfate.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/TwistedFate_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Cardmaster_SealFate.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/WildCards.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PickACard.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/CardmasterStack.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Destiny.png
121,Twitch,1428.0,2010.0,680.0,967.2,52.87,57.46,51.0,111.87,8.5,58.139,78.0,38.5,330.0,550.0,29,6,9,2,3,Deadly Venom,ADC,5.736978671421619,0.0002573397808957,0.4419553397103847,0.0377002779012293,4.766730495510322,0.4903352185187882,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/twitch.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Twitch_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Twitch_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TwitchHideInShadows.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TwitchVenomCask.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TwitchExpunge.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TwitchFullAutomatic.png
122,Udyr,1683.0,2276.32,510.0,780.4,85.0,45.39,68.0,151.0,21.25,46.048,102.0,53.35,345.0,125.0,77,7,8,7,4,Monkey's Agility,Jungle,2.5456823145551635,0.0767387226631167,2.468943591892047,0.0,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/udyr.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Udyr_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Udyr_MonkeysAgility.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UdyrTigerStance.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UdyrTurtleStance.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UdyrBearStance.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UdyrPhoenixStance.png
123,Urgot,1496.0,2081.0,765.0,1105.0,68.0,63.75,72.25,131.0,21.25,64.375,108.25,53.35,330.0,350.0,6,8,8,5,3,Echoing Flames,TOP,4.035782581853994,3.827363093306515,0.102961646336395,0.104299813197053,0.0011580290140309,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/urgot.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Urgot_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Urgot_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UrgotQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UrgotW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UrgotE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UrgotR.png
124,Varus,1513.0,2013.0,561.0,921.0,52.87,51.0,57.8,113.87,8.5,51.658,84.8,38.5,330.0,575.0,110,2,7,3,4,Living Vengeance,ADC,7.685246684627268,0.0017241765320016,0.0,0.1921298804167772,7.490980884029056,0.0004117436494332,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/varus.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/VarusPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VarusQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VarusW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VarusE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VarusR.png
125,Vayne,1513.0,2028.0,595.0,826.8,40.12,56.1,57.8,100.12,8.5,56.758,80.8,38.5,330.0,550.0,67,8,10,1,1,Night Hunter,ADC,13.968017297350714,1.204375908570264,0.0002830737589853,0.1871632226454889,12.576195092375976,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/vayne.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Vayne_NightHunter.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VayneTumble.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VayneSilveredBolts.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VayneCondemn.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VayneInquisition.png
126,Veigar,1598.0,2103.0,442.0,932.0,44.625,38.080000000000005,63.75,95.335,8.5,38.705000000000005,86.3,38.5,340.0,550.0,45,7,2,2,10,Phenomenal Evil Power,MID,3.817635649588655,0.1017264153880954,0.0,2.3692758947511177,0.6315118223182042,0.715121517131238,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/veigar.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/VeigarEntropy.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VeigarBalefulStrike.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VeigarDarkMatter.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VeigarEventHorizon.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VeigarR.png
127,Vel'Koz,1496.0,2016.0,357.0,826.0,53.4072,23.12,59.5,108.3451,8.5,23.745,81.38,38.5,340.0,525.0,161,8,2,2,10,Organic Deconstruction,Support,3.5447525459267872,0.014333825795894,0.0,1.5096580906469084,0.107336422611623,1.9134242068723617,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/velkoz.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/VelKoz_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VelkozQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VelkozW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VelkozE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VelkozR.png
